"Date","Treasury","USBondAAA","SP500","CHNUS","VixIndex","EMBond","EURUS","USBondHY","OilWTI","VixOil","DJIA","NASDAQ","EMBondBB","MarketCap","Vixgold","SP500Dir","USBondAAADir"
"2009-04-17",0.041958041958042,-0.0030246016813927,0.00496937478331223,0.000131740734234978,-0.0516904163174071,0.00225698089439418,-0.0126543911495038,0.0119330755072075,0.00780468280968582,-0.28348820586133,0.000726115417891685,0.00157443547807756,0.00715143886950054,0.00571085061617066,-0.000364697301240028,1,0
"2009-04-20",-0.0335570469798658,0.00740528402847457,-0.0427897884084637,8.78155872667952e-05,0.154390100176783,0.00356114166012049,-0.0097467382962394,0.000674432863274032,-0.0901509134233519,0.213886671987231,-0.0356153298414897,-0.0387670569671322,0.0038627584639855,-0.0442319187089062,0.0379423568040861,0,1
"2009-04-21",0.0208333333333334,-0.000308261405672134,0.0212520573288964,-0.00112686774670352,-0.0520673813169984,-0.00255701090643432,0.00581260172053016,-0.00829197557339216,0.0181143605412483,-0.100098619329389,0.0163012498517548,0.0221612849068218,-0.00209370755998192,0.0231394621638524,0.0193321616871705,1,0
"2009-04-22",0.0136054421768708,-0.00462534690101755,-0.00768162996423876,0.000615348551000671,0.0258481421647819,0.000470859056189199,0.00261981815379862,0.00187408612558442,0.0162915326902465,-0.0210045662100456,-0.010413372883823,0.00138090458375155,0.00260844910688975,-0.00611246943765268,-0.0113793103448275,0,0
"2009-04-23",-0.00671140939597316,0.00307406348298547,0.00992235196491021,-0.000453906524540219,-0.0249343832020998,0.00240548031166662,0.00276667691361824,0.0046867291563887,0.0221472263235605,0.00522388059701495,0.00893797937506428,0.00369960877700298,0.00231887336689099,0.00707257072570716,0.0435995814440181,1,1
"2009-04-24",0.0236486486486486,-0.00187679661701475,0.0167973518640249,-0.000219731927049009,-0.00888290713324356,0.00213887005060252,0.0175505824647457,0.00820443571487026,0.0451919108543128,-0.0198589458054937,0.0149841775731237,0.0254689173894359,0.0053605687845615,0.0186259541984733,0.00534759358288759,1,0
"2009-04-27",-0.0264026402640263,0.00340362736230782,-0.0100666104845134,0.000293040293040261,0.0407387289516567,0.00275897969807393,-0.0106198689462981,0.00328753779653795,-0.0268509378084896,0.0746070819920469,-0.00635068824918372,-0.00878243984205767,0.000280630858169228,-0.0107913669064748,0.00531914893617022,0,1
"2009-04-28",0.0338983050847456,-0.00412742842232609,-0.00274049282224117,-5.85908891167359e-05,-0.00965553235908135,0.000311477962934134,-0.00570950060901344,0.00246768745322524,-0.00568066544938124,-0.0236123348017622,-0.00100311526479753,-0.00333450437951432,0.000953877230389336,-0.00151515151515143,-0.056547619047619,0,0
"2009-04-29",0.0229508196721312,-0.000595479122501965,0.0216099911127742,-0.000336917352708518,-0.0492753623188407,0.00321760340443201,0.0201362835923742,0.0107342466859022,0.0240767190369312,-0.0306803826024183,0.0210528941804551,0.0227803633626278,0.00549358147878255,0.0245827010622153,-0.0192779530318963,1,0
"2009-04-30",0.0128205128205128,0.000548167214833925,-0.0009500480747219,-0.000923171607344404,0.0116407982261641,0.00294863173141583,-0.00600420294205945,0.016209849679596,0.00318788603307439,-0.0178737665239248,-0.00215130477061907,0.00313095085108117,0.00429280258683159,-0.000296208530805628,-0.045746962115797,0,1
"2009-05-01",0.0158227848101265,-0.000595507491484243,0.00539636346971281,0,-0.0328767123287672,0.00195997524241797,0.00173663545756567,0.00394853157843039,0.0363455809334657,-0.0483412322274881,0.00542230035797711,0.00110638793454847,0.00194293327412026,0.00414814814814816,-0.00973782771535573,1,0
"2009-05-04",-0.00623052959501558,0.000381351892458826,0.0338681739447534,0.000630683484893024,-0.021813031161473,0.00257387007103881,0.00738674907665639,0.00622236136657145,0.0435032579532388,-0.0237051792828686,0.0260983073178275,0.0258026989297347,0.00204997506787082,0.0348185305399823,0.0688350983358548,1,1
"2009-05-05",0.00313479623824459,0.00147717525969682,-0.00379171994180157,-0.000556996907201387,-0.0338835794960904,0.00405627438899168,0.00074822297044511,0.00635889856876163,-0.0117539026629936,-0.0328504386859824,-0.00190939794036604,-0.00535280909070293,0.00536326440340594,-0.0034217279726261,-0.0272469922151452,0,1
"2009-05-06",-0.00625000000000001,-0.000547176095541612,0.0174042929851737,-0.000131993840287536,-0.0272781774580335,0.00608540015341344,-0.00463551401869158,0.00651195145987518,0.0460880877160379,-0.010970464135021,0.0120834893854816,0.0028390303970082,0.00665456745311543,0.0145922746781115,-0.0261913423062932,1,0
"2009-05-07",0.0345911949685534,-0.00935469281854754,-0.0132023968766652,0.000572048814832299,0.030508474576271,0.00457456541628534,0.00736122586945094,0.0128244509291966,0.00675075501865345,0.0110921501706484,-0.012033203794988,-0.0243647319652094,0.01524256993007,-0.014946418499718,-0.000747104968248023,0,0
"2009-05-08",0,0.00091306646162717,0.0240690331610443,-0.000219892985413774,-0.041566985645933,0.00556567496458218,0.0061889493699202,0.00684282356509215,0.0337038997706017,-0.0529535864978903,0.0195960688954023,0.0132615485013751,0.00618845181079469,0.0257658173489836,-0.0306542056074766,1,1
"2009-05-11",-0.0364741641337386,0.00700979450739393,-0.0215124350268502,0.000439882697947231,0.0255850234009361,0.00633994163228334,0.00933748332592276,-0.0005647909332228,-0.0134858313417549,0.00757406994876356,-0.01817916766282,-0.00446233467510063,0.00465290405390953,-0.0203739882779793,-0.0898573081372926,0,1
"2009-05-12",0,0.00352817774387327,-0.000978839470326851,-0.000293126190825248,-0.0325524794645572,0.00325000000000003,0.00132158590308355,-0.00169533030685474,0.017650112476207,-0.00552730488613752,0.00597949581708494,-0.00884914858713982,0.00117114719190843,-0.00341880341880355,0.00847457627118641,0,1
"2009-05-13",-0.0189274447949527,0.00494108703914871,-0.0268949193592779,0.000146606069491326,0.0581761006289307,0.00194368303015194,-0.00190643789411933,-0.00375492952431271,-0.0137731678286006,0.0415740329035128,-0.0217519904688924,-0.0301470931045736,0.000212686765566121,-0.0297312750142939,0.0676470588235294,0,1
"2009-05-14",-0.00321543408360122,0.000543683812405355,0.0103516155308174,0.000410436822046276,-0.0677563150074293,0.00228810187027461,-0.000293858360270317,-0.00484866851017095,0.00999999999999997,-0.0254002134471719,0.00560417820876322,0.0150343410307717,0.00446547233001954,0.0114908662345315,-0.0916961826052736,1,1
"2009-05-15",0.0129032258064516,-0.00170104188815643,-0.0114100798369669,-0.000337006212636263,0.0557857825948357,0.00158808933002478,-0.00507054673721334,-0.000437745042061407,-0.0351655855240696,0.00766535260621992,-0.00752341765770614,-0.00536937384931414,0.00333421540089984,-0.0107777454121759,-0.020797227036395,0,0
"2009-05-18",0.0254777070063694,-0.00525381611643599,0.0303891808626314,0.000586295346280755,-0.0869565217391304,-0.000198196412644892,-0.00265898515399959,0.00119956587139891,0.0437013446567586,-0.0825907411432297,0.0284738481781769,0.0310807432713939,0.00137145268488232,0.0323910482921084,-0.00619469026548675,1,0
"2009-05-19",0.00931677018633534,0.00142744986082369,-0.00173681722746814,-0.000292975902732098,-0.0476190476190475,0.00237882842699965,0.00777604976671847,0.00536305199497915,0.00898457365655198,-0.0227434257285004,-0.00343717368604241,0.0012583989471011,0.00131689844079225,-0.00114090131203648,-0.00222617987533396,0,1
"2009-05-20",-0.0184615384615385,0.00410994702207022,-0.0051314239150782,4.39592644150032e-05,0.00798611111111113,0.00716899040838533,0.0115373309817755,0.0102905569007265,0.0324260752688172,-0.0123636363636363,-0.00623137872646707,-0.00386269558499662,0.0062601925403756,-0.0045688178183896,0.103971441320839,0,1
"2009-05-21",0.0501567398119123,-0.00669568920645446,-0.0167576123169557,-4.39573320830191e-05,0.0799173269032036,0.0014235923616906,0.00283327279331639,0.00205961653684824,-0.0156224572823434,0.0201276386843397,-0.0154250039182908,-0.0188617001574219,0.00559389376829775,-0.0166379804934021,0.129345189975748,0,0
"2009-05-22",0.0298507462686567,-0.00221518233570733,-0.00149719135906706,-0.000263755586489759,0.040829346092504,0.00161764705882359,0.0145609968125181,0.00340072498972318,0.0109108943627045,-0.0146775745909528,-0.00178603085093932,-0.00191122253354963,0.00842214712763194,-0.00175029171528595,0.0143163922691481,0,0
"2009-05-26",0.0144927536231884,-0.00284077345428503,0.0263021420518602,0.00145103844519032,-0.0615997548268465,0.00137033230558411,-0.000928239914316372,0.00229050279329612,0.0217497955846279,0.0249084249084248,0.0236996999028671,0.0345269827010479,0.00221683765530756,0.0280537697253069,-0.0709244883556811,1,0
"2009-05-27",0.06,-0.00880993991046421,-0.0189711423330002,-0.000790328718203883,0.0568256041802743,9.77469331898823e-05,-0.00485991995425952,0.00392025713914128,0.0148847631241997,-0.000714796283059355,-0.0204720841117414,-0.0110544266266004,0.00159465020576133,-0.0179079022171689,-0.0193695404481579,0,0
"2009-05-28",-0.0107816711590297,0.00251189527328942,0.0154188968266411,8.7883759081247e-05,-0.0213226205191594,0.000342080828812946,0.00172364263142772,0.00381241440574443,0.0264942438101247,-0.0269432522651406,0.0125035843287123,0.011963629641611,0.00159211134507731,0.0136034732272071,0.0340821068938807,1,1
"2009-05-29",-0.0544959128065394,0.0201652733273906,0.0135747604291873,0,-0.0868329649510578,0.00796287249633622,0.0127616862632636,0.00499631268436585,0.0187432785374097,0.0124969370252389,0.0114864704062449,0.0128668390617597,0.00676853656035275,0.0142775556824672,0.0651685393258428,1,1
"2009-06-01",0.0691642651296829,-0.0151615341016437,0.0258176121156734,-0.000205044084478205,0.0387275242047025,-0.00179324383269522,0.00467223559394021,0.00480636935664362,0.0343839541547278,0.0275895450145208,0.0260119313014907,0.0306312805396968,0.00137516552918412,0.0273085585585585,0.0372714486638537,1,0
"2009-06-02",-0.0161725067385445,0.00549134334084701,0.00198330628824759,0.000600609398804672,-0.0136484687083888,0.00451543989124091,0.00549605411499438,0.00881821335329437,-0.00014579384749971,-0.00730098916627419,0.00222784310847753,0.00444036135354457,0.0043232795890341,0.00301452452726773,-0.027457627118644,1,1
"2009-06-03",-0.0246575342465753,0.00450740502253699,-0.0137392298410145,-0.00021960325012811,0.04691191360108,0.00517183044129741,-0.00532585844428875,0.00363761401476782,-0.0355788859725867,0.0744958481613286,-0.00750382971031489,-0.00592334494773513,0.00496303048718723,-0.0139344262295081,-0.036598117811084,0,1
"2009-06-04",0.0449438202247191,-0.00852326685660013,0.0114836438567872,0.000600380729242966,-0.0270793036750484,9.61723408346884e-05,-0.000493166126532283,0.00259660637971751,0.0402177199879044,0.0187679399425922,0.00864064329912108,0.0131988257974062,0.00272122555936299,0.0121917428650595,0.0188133140376266,1,0
"2009-06-05",0.0322580645161289,-0.00931491104140223,-0.00251469558389746,-2.92692921221018e-05,-0.0185553346587143,-0.00173093566689098,-0.0138859519278213,0.00269779320515818,-0.00537790697674405,-0.00845253576072823,0.00147310245204696,-0.000324320818153268,0.00206050859382851,-0.00191623323295922,-0.0475852272727273,0,0
"2009-06-08",0.0182291666666667,0.000338393116117148,-0.00101054154389478,0.000614673125612841,0.00506414584740036,0.00081880358346974,-0.00757684060042884,0.00290577747484351,-0.00555311997661858,0.0185792349726776,0.00015519568921157,-0.00379578462436871,0.00235718942775479,-0.00219418540866699,0.0100671140939597,0,1
"2009-06-09",-0.0127877237851663,0.00132895181945588,0.00350320505994842,-0.000263269514852824,-0.0503862949277796,0.00259877761201223,0.00936329588014974,0.00332659667698033,0.0289493019838354,-0.0152360515021459,-0.000163158381149421,0.00962331741207122,0.0014009806864804,0.00467289719626153,-0.0760428202288667,1,1
"2009-06-10",0.0310880829015544,-0.00226828503173185,-0.00348036458941245,-0.00033648852281538,0.00672090555359042,0.00100801612825795,-0.00221207364064498,0.00360077719745447,0.0194230219937161,0.0235345391152756,-0.00274333394955633,-0.00379005768414045,0.00299790146897183,-0.00355677154582751,-0.00998801438274071,0,0
"2009-06-11",-0.0251256281407035,0.00481292475874901,0.00611190970558485,0.000409776086638327,-0.0122979620520029,0.00263738371535442,0.00786669527283122,0.0034812880765884,0.0183524796861866,0.00596125186289123,0.00365029488432337,0.00501327519589007,0.000398525455813411,0.00604063701263039,-0.0137207425343019,1,1
"2009-06-12",-0.018041237113402,0.00442882587974783,0.00139698800918631,-8.77731940664574e-05,0.00142298114549979,0.00239131474484672,-0.00376073227843616,0.00400021240065843,-0.0077039482734902,-0.0182010582010582,0.00323113196791216,-0.0019169123213969,0.000199183348272186,0.000545851528384171,0.0143207855973813,1,1
"2009-06-15",-0.0131233595800526,0.0063024203211119,-0.0237685080478964,0.00013167134831456,0.09449378330373,0.00281501980056302,-0.0182336182336181,0.00144562170548091,-0.0220435325107443,0.00970036645828849,-0.0212665610517249,-0.0228211749515816,0.00199143682166672,-0.0242771412984177,0.0209762000806777,0,1
"2009-06-16",-0.0239361702127659,0.00423880170504601,-0.0127203048542848,-0.00033644914498032,0.0606945796819215,0.00218860024740689,0.00681950087057447,-0.00146113898424422,-0.000992344768925537,0.0119555935098206,-0.012477749406941,-0.0111210209317434,-9.9373944151753e-05,-0.0134190662566398,-0.0865270644014223,0,1
"2009-06-17",0.00272479564032704,0.00116193592753316,-0.00138162439553932,0.000380461822119488,-0.0348837209302326,-0.000617166729965797,-0.00201758178411869,-0.00803920877261038,0.00851426138782453,-0.00168776371308013,-0.000880692607708445,0.00661403645514363,-0.000695686742198443,-0.00170019835647499,-0.013840830449827,0,1
"2009-06-18",0.0489130434782608,-0.0106347702510659,0.00841101997342729,-0.000292551635363739,-0.0478757133798351,-0.00304023561826035,0.00924187725631763,-0.00659368001990531,0.00492472210496705,-0.0143702451394759,0.00687522213251927,-0.00018804685685205,-0.00164097463948277,0.00738007380073815,-0.0162280701754386,1,0
"2009-06-19",-0.0181347150259067,0.00809173828732852,0.00311421322560625,0.000234109797495129,-0.067932067932068,0.00219183303950068,0.00143081985977966,0.00152070847124056,-0.0254830579669561,-0.0317324185248714,-0.0018549254289589,0.0109253645476069,0.000498082382826091,0.00394477317554242,-0.0352206865804725,1,1
"2009-06-22",-0.0184696569920844,0.00653067040300173,-0.0306003929529,-0.000292568753657207,0.113612004287246,0.00175914039842141,-0.0108586940991569,-0.00212575919971408,-0.0360632183908045,0.0396368467670506,-0.0235042559893579,-0.0335326982111881,0.00109523572459799,-0.0317148470390121,0.0212569316081331,0,1
"2009-06-23",-0.0188172043010753,0.00235938089845225,0.00230672758219123,8.7796312554928e-05,-0.0189284568495349,-0.000616990982439466,0.0136501516683518,-0.00204077979269971,0.0256372037561484,-0.0298189563365283,-0.00193068481750236,-0.000719061935578835,-0.00134268238102347,0.00115942028985505,-0.00769230769230777,1,1
"2009-06-24",0.0191780821917809,-0.00110629884191689,0.00652441068037094,-0.000570625932753898,-0.0500327011118377,-0.0012822339364581,-0.00142500890630567,-0.000304949145245615,-0.00973695683766897,-0.0239297475301865,-0.00276946404562818,0.0155361149513858,-0.00134448760083648,0.00810654313839031,0.0369357045143638,1,0
"2009-06-25",-0.0456989247311829,0.00622098640337438,0.0214442693187115,0.00054167215658708,-0.0925989672977625,0.00323347598668558,-0.00442383160899036,0.00200968957473534,0.0228940416788964,-0.0778227620332884,0.0207883024532943,0.0207549906825714,0.00244328097731229,0.0215393452039058,-0.000879507475813526,1,1
"2009-06-26",-0.00845070422535206,0.00341912367391873,-0.00147784321822095,-0.00020484607280806,-0.0163125948406677,0.00123234429803782,0.00738192503404284,0.0015042441173311,-0.00774748923959837,-0.0163414634146342,-0.00401421084934614,0.00474436197076864,-9.94826900118474e-05,0.000843407365757693,-0.0330105633802817,0,1
"2009-06-29",-0.00284090909090916,0.000746843419609292,0.0090651866361955,5.85394409483325e-05,-0.0223679136135749,0.00151486460897554,0.000142287990893553,0.00264635411078929,0.0334008097165992,0.0230597570047111,0.0107828626076775,0.00317698643252707,0.00184061287434074,0.00814606741573031,-0.0113791533909877,1,1
"2009-06-30",0.0056980056980057,-0.000839571818372662,-0.00853078524206504,-0.000468288114262378,0.0394477317554241,0.000519947059935646,-0.00270308721012948,0.00331704533295291,-0.0230866097663356,0.0368395540475037,-0.00965838079672839,-0.00489138097458867,0.00148964695367204,-0.00724435775982162,-0.0377532228360958,0,0
"2009-07-01",0.0056657223796034,-0.0018206007982635,0.00436191967976329,0.000424584931627236,-0.00493358633776101,0.00174800396844146,0.0118402282453639,0.00284393885531465,-0.00716127184187912,0.00537634408602143,0.00675506096839108,0.00582003662045517,0.00148743120630676,0.00561324726354184,-0.0291866028708134,1,0
"2009-07-02",-0.0112676056338028,0.00441950192914777,-0.029144509546966,-0.000278058275160617,0.0659801678108314,0.0041501603471043,-0.0118426617792191,0.00203828429634877,-0.0380842469705711,0.0618460823064405,-0.0262603979746144,-0.0266562642220922,0.00782216941432736,-0.0290259559028747,-0.0177427304090685,0,1
"2009-07-06",0.00284900284900292,-0.000651860129440866,0.00256576158497141,0.000439161494320195,0.037567084078712,0.000610557956039939,-0.005706948209445,-0.00125585920226415,-0.0392921415716857,0.0810159842347273,0.00532923386074204,-0.00507648119698077,0.0012772019452769,0,0.0336176618163573,1,0
"2009-07-07",-0.0142045454545454,0.00370404882821607,-0.0196835499376892,-0.000234116648620149,0.0637931034482759,0.000938746773057914,0.00193715023676291,0.000672995182771315,-0.0184202310334062,0.0178245898318818,-0.0193720742786374,-0.0230670247286562,-0.000490604915861368,-0.0198332854268467,0.00533980582524269,0,1
"2009-07-08",-0.0403458213256484,0.00965533248230235,-0.00166850164012579,-4.39071510113557e-05,0.0145867098865478,0.00389214536928494,-0.00809165771571793,-0.00226540653428192,-0.0434160305343512,0.0479601990049751,0.00181415061982452,0.000572681926731074,0.000490845727188056,-0.00205278592375367,0.138580395943988,0,1
"2009-07-09",0.033033033033033,-0.00733316475483322,0.00354722815953432,-8.78181578678305e-05,-0.0485623003194888,-0.0023355754857997,0.0125613629800751,-0.00184482208110115,0.00349127182044889,-0.0218382073680212,0.00058202022153453,0.00307926532621318,0.00264926654565075,0.00382015868351441,-0.108566581849025,1,0
"2009-07-10",-0.0348837209302326,0.00694733916909824,-0.00402184257035387,0.000117101160765243,-0.0255204835460041,0.00224740144208254,-0.00712961642663625,0.000390972098809159,-0.00712392312789927,-0.0122306348281886,-0.00447870446294036,0.00198567801203961,0.00181044184567209,-0.00322014051522247,-0.010941960038059,0,1
"2009-07-13",0.0180722891566265,-0.00144887539671587,0.0249337413124338,1.46359312112192e-05,-0.0933838731909029,0.000420442866486048,0.00337498204796778,-0.00110139984367229,-0.00400467211747042,-0.0255503144654089,0.0227287234303727,0.0211727590075341,0.00087916381752456,0.0243759177679884,-0.0731120731120731,1,0
"2009-07-14",0.0355029585798817,-0.00596513047283442,0.00531602019865721,5.85428680150976e-05,-0.0490307867730901,-0.00163436843334109,-0.000143133185429026,0.00177841010136938,-0.00117272574970682,-0.0318676885841065,0.00333786223186674,0.003635937787543,0.000634393909818582,0.00602064220183489,-0.024390243902439,1,0
"2009-07-15",0.0371428571428571,-0.00783132530120481,0.0296299567252494,-0.000219522903556279,0.0347721822541967,-0.000654817586529536,0.0103786414716198,0.00330197053080066,0.0313653136531366,-0.0252083333333333,0.0307100074286828,0.0350997094008546,0.00126798341867833,0.0302080364776288,0.0297872340425531,1,0
"2009-07-16",-0.0110192837465565,0.00198496100135436,0.00864176352017848,-7.31903681475112e-05,-0.0181537273078408,0.00238696995226056,-7.08415981864473e-05,0.000530823129733294,0.00943242803707917,-0.0247916221414832,0.0110965261988741,0.0118793279295721,0.00185085967561247,0.0096818810511757,-0.0568181818181817,1,1
"2009-07-17",0.0222841225626741,-0.00463793786561635,-0.000382677466675185,-1.46391450740236e-05,-0.0424862313139261,0.000186767521128171,0.000354233085370135,0.00383758356028713,0.0240051554696311,-0.0184089414858646,0.00368694486341554,0.000838182946690465,0.00136127181681171,-0.00109589041095888,-0.00876232201533407,0,0
"2009-07-20",-0.0163487738419619,0.00538540788611036,0.0114315489482975,-8.78361562897261e-05,0.00246507806080521,0.00373465291069503,0.00644475920679894,0.00560224089635845,0.0058212712397734,-0.00312569770037956,0.0119179683300662,0.0120215624850923,0.00383551002573186,0.0126165660998355,0.0248618784530386,1,1
"2009-07-21",-0.0304709141274238,0.00761563184125945,0.00362726441180495,-4.392193607897e-05,-0.0217213114754097,0.00469745593228231,-0.00105552037154321,0.00676232021162911,0.0137650555294854,-0.00918253079507271,0.00766148855975553,0.00361914638425807,0.00507835171213006,0.00270855904658725,-0.0269541778975741,1,1
"2009-07-22",0.0228571428571429,-0.00383681960013861,-0.000534266378931039,7.32064421668701e-05,-0.0167574361122749,0.000555504119988779,0.00169061707523243,0.00233177301755796,-0.00354883505631853,0.00271247739602164,-0.00388966278373344,0.00531259784991132,0.00110678023194259,0.000810372771474717,-0.0326869806094183,0,0
"2009-07-23",0.0391061452513967,-0.00863129074920538,0.0232896957246323,4.39206500256481e-05,-0.00170430336599911,-4.6266308873836e-05,0.00323488045007044,0.00550337667748817,0.0235366986683183,-0.0455365193868349,0.0211715454789073,0.024512297677509,0.00187463949240538,0.0240215924426451,0.0561282932416953,1,0
"2009-07-24",-0.00537634408602151,0.00227022725676979,0.00304212887564149,7.31978684780293e-05,-0.0145113102859582,0.00272983852311111,-0.00371512687508768,0.00500707897372163,0.0130105900151286,-0.0382616910722722,0.00264078003901065,-0.00387109850020261,0.00239888691647076,0.00369003690036902,-0.0216919739696314,1,1
"2009-07-27",0.0135135135135135,-0.00254530169998139,0.00298184343279615,-1.4638502188422e-05,0.0515374621048073,0.00253783684016247,-7.03581228452747e-05,0.00539444749862559,0.0206093189964159,0.0427308447937132,0.00167926943531683,0.000981708681763649,0.00464270329775522,0.0031512605042018,0.0376940133037694,1,0
"2009-07-28",-0.00799999999999995,0.00191970033945932,-0.00260644688346326,-5.85548659093506e-05,0.0300658978583196,0.00197910434022174,0.000211089220377123,0.00410102183794125,-0.0160959906350601,0.0120113047574187,-0.00129439392392399,0.00387216765164714,0.0021438780371605,-0.00235602094240847,0.028846153846154,0,1
"2009-07-29",-0.00806451612903232,0.00310769446456524,-0.00456299381392788,8.78374421737392e-05,0.0239904038384645,0.00183739090491505,-0.0128033767147379,0.00425445015486199,-0.0568114217727542,0.0737723993483826,-0.00285817305578274,-0.00392303759535512,0.00289992869027817,-0.00524796641301503,0.00674974039460016,0,1
